65536.000000000, 0.428132780
131072.000000000, 0.434064620
262144.000000000, 0.487917760
524288.000000000, 0.422450860
1048576.000000000, 0.447369600
2097152.000000000, 0.451893540
4194304.000000000, 0.484425760
8388608.000000000, 0.574533200
16777216.000000000, 0.821960200
